Date,Open,High,Low,Close,Volume
2000-01-03,4.5817094383835375,4.604937367833238,4.436534524892832,4.471376419067383,8014400
2000-01-04,4.36684986785218,4.395885128318436,4.215868356463673,4.227482318878174,9810400
2000-01-05,4.250711089295226,4.4946043485170835,4.250711089295226,4.471376419067383,6542400
2000-01-06,4.448146343231201,4.448146343231201,4.326200126893671,4.448146343231201,4891200
2000-01-07,4.430725758980044,4.459760302351909,4.3668486293862445,4.448146343231201,3993600
2000-01-10,4.471376011193408,4.546867129448795,4.4597620475279705,4.52363920211792,3946400
2000-01-11,4.58751423143233,4.854635313262566,4.575900271352754,4.750109672546387,10976000
2000-01-12,4.7268819265727755,4.738495887080326,4.5642864794670785,4.587514400482178,10050400
2000-01-13,4.558480226775901,4.686233802816169,4.5004104194848695,4.645584583282471,5144800
2000-01-14,4.703654254358233,4.819793865576956,4.680426332114489,4.767531394958496,7680800
2000-01-18,4.7152668164100175,4.796564520141225,4.651390403622502,4.703652858734131,8356000
2000-01-19,4.808179015973947,4.970774441634902,4.779144472964391,4.906898021697998,10299200
2000-01-20,4.947547199777521,4.959161160340379,4.761723830771793,4.790759086608887,5103200
2000-01-21,4.790760388705873,4.790760388705873,4.692041342660447,4.709462642669678,10265600
2000-01-24,4.610744062354586,4.66881388681749,4.575902167676843,4.616551399230957,5733600
2000-01-25,4.604936160855619,4.657198633989105,4.506217132139084,4.5410590171813965,3823200
2000-01-26,4.285551320422779,4.622356166743269,4.285551320422779,4.599128246307373,12886400
2000-01-27,4.459761362227183,4.517831171631182,4.308779857776783,4.390077590942383,6304000
2000-01-28,4.36685097249349,4.36685097249349,4.273939249674479,4.355237007141113,3556000
2000-01-31,4.2739381685361755,4.291359466587932,4.221675692100929,4.227482318878174,4627200
2000-02-01,4.221674733286957,4.378462835843469,4.204253439191872,4.3378143310546875,5971200
2000-02-02,4.332008199417199,4.506217644433976,4.291359683343307,4.407499313354492,5572800
2000-02-03,4.3958838816179195,4.448146343231201,4.326200126893671,4.448146343231201,3973600
2000-02-04,4.448146594504108,4.448146594504108,4.332006996736376,4.3378143310546875,12485600
2000-02-07,4.3320067468927705,4.3320067468927705,4.151990735164933,4.204253196716309,6455200
2000-02-08,4.181028282320177,4.181028282320177,3.356436593307031,3.437734365463257,65707200
2000-02-09,3.391275985152633,3.391275985152633,3.0080153429949728,3.1357688903808594,62571200
2000-02-10,3.1009270138210723,3.234487895063487,3.0544711784080225,3.1357688903808594,25032800
2000-02-11,3.170611736529014,3.2054536237436184,3.0777000372900685,3.1589977741241455,12644800
2000-02-14,3.1125417056301914,3.1648048872069467,2.9847881281602953,3.002209424972534,17859200
2000-02-15,2.978980819473396,2.9847874445075195,2.8105780605868476,2.8279993534088135,30056000
2000-02-16,2.828000102340735,2.8570346529200923,2.71766710887521,2.7408950328826904,22678400
2000-02-17,2.7234737090901286,2.7757361695684235,2.67701787361618,2.6944384574890137,14977600
2000-02-18,2.6828259229660034,2.706053853034973,2.543458342552185,2.6015281677246094,26087200
2000-02-22,2.6595962235221156,2.6712101808300726,2.5086147785186768,2.5086147785186768,12847200
2000-02-23,2.6247559210040703,2.647983849508531,2.5957213648035555,2.607335329055786,12624800
2000-02-24,2.6015267526355412,2.6073340864239953,2.4737732067471887,2.5144224166870117,16156800
2000-02-25,2.5086148148674723,2.5144221480354463,2.462158984962519,2.467966318130493,14830400
2000-02-28,2.5028097041615482,2.624755976980577,2.4911957396616344,2.589914083480835,16385600
2000-02-29,2.58991251148098,2.7060520859868533,2.58991251148098,2.6421756744384766,12575200
2000-03-01,2.642175591767591,2.6654035059419887,2.5957197634187956,2.613140344619751,9884800
2000-03-02,2.636368859391087,2.7815437104835152,2.6131409399250862,2.7350878715515137,11260800
2000-03-03,2.7931583352271465,2.8105789245443145,2.7060532620612614,2.729281187057495,6912800
2000-03-06,2.740894267433568,2.75250822619388,2.618948054880189,2.647982597351074,7684800
2000-03-07,2.671211834980233,2.6770191716602594,2.5724934911610324,2.589914083480835,9532000
2000-03-08,2.531843662261963,2.566685547522449,2.5086157387549726,2.531843662261963,10000000
2000-03-09,2.520229928961424,2.5318438917676978,2.3982836739255657,2.4853880405426025,14059200
2000-03-10,2.5028092219288864,2.5492650709775897,2.4911952596667106,2.497001886367798,12566400
2000-03-13,2.520230187540469,2.717667575504469,2.4621603675510575,2.6712117195129395,20965600
2000-03-14,2.6944385710216703,2.7989642052423385,2.6247548148745583,2.6828246116638184,18244000
2000-03-15,2.659597165656812,3.112541661118016,2.653790539375746,3.0660858154296875,25912800
2000-03-16,3.0658538420203554,3.5370757496440324,2.9204145169758293,3.327643632888794,17427200
2000-03-17,3.2229263808797386,3.3625477403402324,2.990224115112248,3.164750814437866,30021600
2000-03-20,3.007678451568719,3.1065766025673263,3.007678451568719,3.0716712474823,14386400
2000-03-21,3.0833048820495605,3.112393019031151,3.0018590927124023,3.0833048820495605,13809600
2000-03-22,3.1880206549609147,3.2112908787197534,3.1123927828201245,3.1414802074432373,11780000
