Date,Open,High,Low,Close,Volume,ma_10,ma_50,ma_200,rsi_14,bb_mid,bb_std,bb_upper,bb_lower,momentum_20,volatility_20
2000-10-16,12.22286240193854,12.239469551941172,11.84089795187796,12.006969451904297,16535600,13.154524230957032,14.017205677032472,13.074335441589355,29.585752397761496,13.719997882843018,0.8930445777889072,15.506087038420832,11.933908727265203,-0.15832353010190925,0.4570571881220971
2000-10-17,11.990360789828827,11.990360789828827,11.25964628186142,11.359289169311523,16354400,12.850613403320313,13.968791065216065,13.068677868843078,27.855116556569214,13.558908653259277,1.0121769895394739,15.583262632338224,11.53455467418033,-0.2209566074821686,0.4697351014806488
2000-10-18,11.027149692111545,11.525364286634655,10.695006629096136,11.20982837677002,17018400,12.569952297210694,13.91968936920166,13.06597996711731,22.766488233159947,13.404462146759034,1.1229488617768304,15.650359870312695,11.158564423205373,-0.216027855043591,0.46895927150336
2000-10-19,11.392505329213243,11.940541299860527,11.375898178587567,11.708041191101074,11030400,12.309219551086425,13.874632244110108,13.065128417015076,31.054051087623847,13.285721397399902,1.1719283942282892,15.62957818585648,10.941864608943323,-0.16863162962955436,0.5091106718730543
2000-10-20,11.72464574268886,11.874110065187724,11.558574273245677,11.62500286102295,8862200,12.099969482421875,13.825940952301025,13.058784790039063,28.405771654284052,13.136256551742553,1.1841269894307649,15.504510530604083,10.768002572881024,-0.20454602405449573,0.47884452687439066
2000-10-23,11.575181420189994,11.674824301855905,11.342681362969534,11.62500286102295,7581000,11.918951225280761,13.77396074295044,13.054133458137512,24.464778090461593,12.986791706085205,1.1763784515347697,15.339548609154743,10.634034803015666,-0.20454602405449573,0.47884452687439066
2000-10-24,11.64161163367582,12.056790365261977,11.541968738095145,11.82429027557373,8341200,11.807682991027832,13.721033134460448,13.052654366493226,29.113863704199986,12.863068294525146,1.1611578160552893,15.185383926635724,10.540752662414567,-0.17305476066532233,0.48708957758089355
2000-10-25,11.840898396106477,12.139827107368632,11.641612588598374,11.708041191101074,9571400,11.727969074249268,13.669398326873779,13.051883420944215,24.26222729563962,12.74847903251648,1.1561441489702362,15.060767330456953,10.436190734576007,-0.1637009752530708,0.48508349337648576
2000-10-26,11.74126565009785,11.907337300028512,11.226443535312796,11.525372505187988,12509800,11.696416282653809,13.618385505676269,13.049554424285889,26.428599768907645,12.607318639755249,1.1223531848363244,14.852025009427898,10.3626122700826,-0.19675868861659473,0.4691810968658971
2000-10-27,11.6914368100226,11.940544128417969,11.475543800746616,11.940544128417969,9987000,11.653238201141358,13.575347328186036,13.047931351661681,34.37494070391975,12.508506107330323,1.0874508802608598,14.683407867852043,10.333604346808603,-0.14200472739430636,0.49072364589114176
2000-10-30,11.857503373572166,12.588217867181656,11.857503373572166,12.488574981689451,13372000,11.701398754119873,13.542283191680909,13.04526086807251,45.36074974382365,12.427961492538453,1.0210399762233906,14.470041444985235,10.38588154009167,-0.11425199719460366,0.5215234720130811
2000-10-31,12.488580988969543,12.80411694480787,12.32250943326516,12.770902633666992,11475600,11.84256010055542,13.514207744598389,13.047225465774536,52.83698080475846,12.346586751937867,0.9150922829671175,14.176771317872102,10.516402186003631,-0.11303305233459637,0.5225019704169374
2000-11-01,12.638042272523393,12.90375669612441,12.555006515148074,12.85393524169922,8454800,12.00697078704834,13.484833164215088,13.049605226516723,62.348239672110715,12.288461542129516,0.8370344751005159,13.962530492330547,10.614392591928485,-0.08293862370113914,0.5179763348910156
2000-11-02,12.870537659843562,13.335537730134684,12.870537659843562,13.086430549621582,10339200,12.14480972290039,13.462081508636475,13.054336099624633,59.38868702474287,12.227014636993408,0.7168937085603129,13.660802054114033,10.793227219872783,-0.08584746453741954,0.5160148760331968
2000-11-03,12.986794078763245,13.069829846530272,12.92036546454962,12.936972618103027,7605800,12.276006698608398,13.444562892913819,13.060112733840942,62.963113371914446,12.187988090515137,0.6495673423858185,13.487122775286775,10.8888534057435,-0.0569003628723751,0.4974497101127718
2000-11-06,13.003398690988268,13.584648951760414,13.003398690988268,13.568041801452637,12686400,12.470310592651368,13.44361213684082,13.070495257377624,80.93055872162964,12.194630908966065,0.6635225537844678,13.521676016535,10.86758580139713,0.00988868889727601,0.52414662970814
2000-11-07,13.451787134869033,13.651072870200425,13.418572845647132,13.46839427947998,8151400,12.634720993041991,13.440997333526612,13.079654269218445,82.07562316517945,12.221201992034912,0.7042077620337155,13.629617516102343,10.81278646796748,0.04107774493031857,0.5057895546392035
2000-11-08,13.41857724312024,13.41857724312024,12.903755591465876,12.953577041625977,11550000,12.759274578094482,13.432361602783203,13.083660454750062,67.6057747934195,12.243621826171875,0.7206699876624777,13.684961801496831,10.802281850846919,0.035856874500862945,0.5106192642573723
2000-11-09,12.95358008475759,13.235901701989484,12.870544314983505,13.219294548034668,9283400,12.92866678237915,13.426383056640624,13.087705850601196,71.42880921384882,12.31254153251648,0.7456079682096659,13.803757468935812,10.821325596097148,0.11640957003834695,0.46998663969230337
2000-11-10,13.152863968250363,13.352149785951124,12.85393524169922,12.85393524169922,8596000,13.020005893707275,13.39873212814331,13.092986707687379,65.04078967743617,12.336622047424317,0.7553538477547914,13.8473297429339,10.825914351914735,0.038926418466571855,0.46069070787728134
