Date,Open,High,Low,Close,Volume,ma_10,ma_50,ma_200,rsi_14,bb_mid,bb_std,bb_upper,bb_lower,momentum_20,volatility_20
2013-03-07,27.401081790033817,28.50428156688911,27.301694098266776,28.40489387512207,74540200,27.32753429412842,28.657534980773924,25.512820863723753,50.69687825762962,27.688807010650635,0.613829481129764,28.916465972910164,26.461148048391106,-0.016178962493187288,0.31295770398982997
2013-03-08,28.255812130532405,28.29556606821701,27.560100212258323,27.7886905670166,44198900,27.410025978088377,28.678008766174315,25.461785488128662,47.087388934844306,27.654518413543702,0.586162992010313,28.82684439756433,26.482192429523074,-0.024083753711529376,0.3185835708118926
2013-03-11,27.838385755786614,28.464524974634543,27.65948829449792,27.967588424682617,35642100,27.49649295806885,28.71040901184082,25.432515954971315,43.13044680828904,27.63414421081543,0.5665531293143774,28.767250469444182,26.501037952186675,-0.014360634844666542,0.3195130861002233
2013-03-12,27.927834873632,28.14648627620381,27.430898316790373,27.659488677978516,27569600,27.540223121643066,28.745790977478027,25.416763076782228,44.36497566080671,27.612775897979738,0.5565509275896008,28.72587775315894,26.499674042800535,-0.01521588151138964,0.31987066990383495
2013-03-13,27.4507739195427,27.48058889721537,26.75506204035756,26.914081573486328,39619500,27.56109447479248,28.76904758453369,25.39231379508972,48.06196895491736,27.598364543914794,0.5712758769373345,28.740916297789465,26.455812790040124,-0.010595684541213624,0.31440509611222267
2013-03-14,26.933960466452938,27.26193850239086,26.6656142836867,26.87432861328125,27646400,27.54022331237793,28.77739612579346,25.362547273635865,49.108946799615104,27.55513114929199,0.5924007612112627,28.739932671714516,26.370329626869466,-0.031171563552315762,0.3053258852663001
2013-03-15,26.864390056395123,26.894205035595075,26.39726849519632,26.486717224121097,31597400,27.42791576385498,28.750561561584473,25.336408405303956,44.15095011086655,27.463197898864745,0.6090122161581687,28.681222331181083,26.245173466548408,-0.06491227526753351,0.29646359184842364
2013-03-18,26.20843404545963,26.625860816347735,25.62204877455342,26.32769775390625,26653700,27.305669212341307,28.72511837005615,25.324730405807497,41.57300533211412,27.372258567810057,0.6367723976283464,28.64580336306675,26.098713772553364,-0.06461860731385749,0.2964219405918287
2013-03-19,26.36745498688988,26.7351869857277,26.049413990936475,26.387331008911133,25254200,27.209263610839844,28.681189193725587,25.316580648422242,46.721334871659266,27.25398769378662,0.584387782263718,28.422763258314056,26.085212129259183,-0.08226752587991515,0.28269056057929204
2013-03-20,26.516534708452216,26.526473666968126,25.62204929430767,25.70155906677246,44006500,27.051237678527833,28.610425491333007,25.297995223999024,36.60888133824641,27.12478437423706,0.6283043484515727,28.381393071140206,25.868175677333912,-0.09135616940306868,0.29024203279458155
2013-03-21,25.50278278710592,25.950026426214293,25.403395101119347,25.582292556762695,24336100,26.768977546691893,28.54443229675293,25.28815587043762,28.661097692826786,27.048255920410156,0.7168119294450922,28.48187977930034,25.614632061519973,-0.05645177175463467,0.255615052549902
2013-03-22,25.64192226135046,25.850636573998692,25.47296377803038,25.572351455688477,18456300,26.54734363555908,28.44782772064209,25.28234169960022,28.964036379166032,26.97868480682373,0.7893008716192895,28.557286550062308,25.40008306358515,-0.05160339519960089,0.25553740911032
2013-03-25,25.59223251028416,25.64192540737893,24.926337452636673,24.976030349731445,39199000,26.248187828063966,28.32518379211426,25.27866436004639,26.705657250567484,26.872340393066406,0.9062917387573292,28.684923870581063,25.05975691555175,-0.07847451060839628,0.26403472725906146
2013-03-26,24.926337415189064,25.32388627833751,24.87664451816895,25.055540084838867,26957200,25.98779296875,28.19578151702881,25.270713396072388,28.210105395090096,26.764008045196533,0.9880758102492919,28.740159665695117,24.78785642469795,-0.07959121557852133,0.2635592696709231
2013-03-27,24.846827258256173,26.118985496317386,24.56854211052521,25.93014907836914,52297400,25.88939971923828,28.099177055358886,25.269620141983033,24.539895528437228,26.72524709701538,1.0055481938697781,28.736343484754936,24.714150709275824,-0.029028581909227857,0.290942436968987
2013-03-28,25.930146634984524,26.00965639889228,25.36363933018398,25.42327117919922,28585700,25.74429397583008,28.00933090209961,25.262066688537598,25.104617219238136,26.642258644104004,1.0422849374688887,28.72682851904178,24.557688769166226,-0.06128444383189535,0.29178160688655613
2013-04-01,25.47296481129578,25.73137202542375,25.125110768875786,25.373579025268555,22249300,25.632980155944825,27.923460273742677,25.25471202850342,21.93549818283121,26.530447959899902,1.0529205786115023,28.636289117122907,24.424606802676898,-0.0809934977644613,0.27957825338090914
2013-04-02,25.6121095713576,25.959965526382195,25.144988013364237,25.264253616333008,35153300,25.5266357421875,27.82963871002197,25.244872694015502,22.9213610344695,26.416152477264404,1.0604456066690577,28.53704369060252,24.29526126392629,-0.08297263542095035,0.27948774950596095
2013-04-03,25.67173989914909,26.22830825670999,25.542537241302973,26.08916664123535,48195200,25.496819305419923,27.761856498718263,25.23980393409729,40.83884869695249,26.353041458129884,1.0392038671968564,28.431449192523598,24.27463372373617,-0.046148313487220816,0.3080984913426695
