Date,Open,High,Low,Close,Volume,ma_10,ma_50,ma_200,rsi_14,bb_mid,bb_std,bb_upper,bb_lower,momentum_20,volatility_20
2000-10-16,10.890222418937622,10.890222418937622,10.612629067268433,10.751425743103027,2468791,10.82082233428955,10.527587394714356,8.577177333831788,51.49256392411722,10.823358488082885,0.2700207343800189,11.363399956842922,10.283317019322848,-0.05534662761365339,0.386844264633928
2000-10-17,10.708715983447142,11.125106743071036,10.644655669312822,10.922249794006348,2236079,10.826160430908203,10.56362117767334,8.593964357376098,48.61665579947561,10.813215637207032,0.261773569704172,11.336762776615375,10.289668497798688,-0.018234163586363872,0.3845828381623209
2000-10-18,10.96495514276354,11.05036831537634,10.762098216683627,10.82615852355957,3314896,10.844310855865478,10.596078281402589,8.611001296043396,52.11852205305428,10.786523485183716,0.22814190909963525,11.242807303382987,10.330239666984445,-0.046993218923212954,0.37671825897915917
2000-10-19,10.826162705453688,11.050372583877502,10.676688313393786,10.858192443847656,2059512,10.87527322769165,10.627254295349122,8.628876643180847,52.71961494285876,10.785455989837647,0.22773334157343025,11.240922672984508,10.329989306690786,-0.0019623901661525167,0.3457072885238977
2000-10-20,10.8902230020655,11.178494088644545,10.8902230020655,11.146464347839355,1712937,10.95428113937378,10.660512237548827,8.646941246986389,55.6862621351904,10.817619609832764,0.23116991911772583,11.279959448068215,10.355279771597313,0.06124541978200182,0.3321229868280451
2000-10-23,11.210522505931296,11.242552242955044,10.900898580314134,11.093079566955566,1581233,10.987379360198975,10.695958805084228,8.664738926887512,54.085586743701924,10.84964985847473,0.22211657293876363,11.293883004352258,10.405416712597203,0.061287398220509104,0.3321104197424602
2000-10-24,11.114429111730477,11.16781256067265,10.77277555140021,10.815482139587402,1604320,10.971364212036132,10.721582832336425,8.681252961158753,53.053435109230016,10.857123422622681,0.21809060578486106,11.293304634192403,10.42094221105296,0.014013794376188438,0.3399100987275337
2000-10-25,10.730070217064927,10.847513998784429,10.67668675763178,10.708717346191406,2648244,10.940402221679687,10.741868648529053,8.697285344600678,52.85166388650611,10.84271011352539,0.21788642371235664,11.278482960950104,10.406937266100677,-0.02621320484915124,0.32239999424764343
2000-10-26,10.649027738904556,10.863725975841504,10.50947422869326,10.520209312438965,2760533,10.857490921020508,10.7549676322937,8.713105580806733,52.92093377086776,10.832750701904297,0.22813112095771154,11.28901294381972,10.376488459988874,-0.018582036125469714,0.3158980074092312
2000-10-27,10.488003206009028,10.541677760866635,10.391389179164175,10.498738288879396,2326330,10.814071750640869,10.760804100036621,8.728766283988953,44.558851204185885,10.821717739105225,0.23897953965708124,11.299676818419387,10.343758659791062,-0.02058504268154826,0.3159168256285145
2000-10-30,10.477271004752042,10.606090315637775,10.423596435132064,10.573885917663574,2084436,10.796317768096923,10.772414321899413,8.745115768909454,41.196230491861776,10.808570051193238,0.24525474317184176,11.29907953753692,10.318060564849555,-0.024264801003234138,0.31431755495746455
2000-10-31,10.584621325286664,10.691970476507302,10.294779132687667,10.606091499328612,2552221,10.76470193862915,10.783173847198487,8.761052372455596,40.924422812625245,10.795431184768677,0.2488665798968465,11.29316434456237,10.297698024974984,-0.024177063193421833,0.3143329296910591
2000-11-01,10.6490334373526,10.831527380201804,10.606093938886538,10.670503616333008,3220709,10.749136447906494,10.792232093811036,8.777624080181122,33.068551637881086,10.796723651885987,0.24810828793586517,11.292940227757718,10.300507076014256,0.0024283872149197805,0.3064506603510138
2000-11-02,10.595356452984776,10.595356452984776,10.326984433397412,10.380658149719238,2200136,10.701383018493653,10.787165660858154,8.793789994716644,35.29676390225785,10.78832812309265,0.25952554532806354,11.307379213748778,10.269277032436523,-0.015917853903669954,0.3202227046499518
2000-11-03,10.369921751120598,10.488005974880847,10.230368215445864,10.294777870178224,2012812,10.616214370727539,10.785079383850098,8.809630844593048,37.19035915791423,10.785247755050658,0.2652252351325688,11.315698225315796,10.254797284785521,-0.005948732059070538,0.31486983381893424
2000-11-06,10.251839879819377,10.44506801266161,10.123020551594836,10.3591890335083,1881895,10.542825317382812,10.78150535583496,8.826576328277588,33.202498812241146,10.765102338790893,0.2818563855188345,11.328815109828561,10.201389567753225,-0.037437714208138795,0.28016294070623843
2000-11-07,10.359191459467596,10.477274868583022,10.187432601443184,10.219637870788574,1945124,10.48324089050293,10.77642152786255,8.84240668296814,32.36330755880272,10.727302551269531,0.3021021964882477,11.331506944246026,10.123098158293036,-0.06887946304675396,0.2709014564486247
2000-11-08,10.26257391102428,10.541681877168392,10.251839683456652,10.380658149719238,2470890,10.450434970855714,10.77434455871582,8.859929041862488,37.08299619588216,10.6954185962677,0.30341724086334726,11.302253077994395,10.088584114541005,-0.057874349421529137,0.27832262423003873
2000-11-09,10.402127815852827,10.488006789167295,10.284043582924545,10.466537475585938,3149348,10.44506778717041,10.776173877716065,8.878454685211182,29.34707707600053,10.65127935409546,0.2650729248001236,11.181425203695706,10.121133504495212,-0.07778304454042628,0.25387946762604746
2000-11-10,10.498742388414197,10.520212562538577,10.337718660965043,10.380658149719238,1685914,10.433259773254395,10.772442092895508,8.89707264661789,28.778963825894493,10.623665761947631,0.262945661626819,11.14955708520127,10.097774438693992,-0.050514532090347286,0.22342153574376641
2000-11-13,10.423595985458324,10.63829425467616,10.402126674233196,10.48800563812256,2344695,10.424671745300293,10.767173690795898,8.915392603874206,39.144355450304744,10.610494756698609,0.26280666770610495,11.136108092110819,10.084881421286399,-0.024500946318626537,0.22131690122410033
2000-11-14,10.488004334844211,10.756377138017507,10.46653502628694,10.627558708190918,2251820,10.426818466186523,10.763628673553466,8.934566841125488,47.366880080701314,10.595760202407837,0.25246546200220815,11.100691126412253,10.09082927840342,-0.026980804447188422,0.2188565432988911
