Date,Open,High,Low,Close,Volume,ma_10,ma_50,ma_200,rsi_14,bb_mid,bb_std,bb_upper,bb_lower,momentum_20,volatility_20
2010-05-21,1.4045062221023976,1.4292086533022663,1.379098060039304,1.3981541395187378,8233000,1.4351372361183166,1.4455404424667357,1.262711109519005,37.52381803344664,1.4408540368080138,0.047644184116372744,1.5361424050407593,1.3455656685752684,-0.07817583841819853,0.4394656048217471
2010-05-24,1.3939196022616374,1.411564137148842,1.3628651703786896,1.368511438369751,4802000,1.4256091952323913,1.4451734352111816,1.2638438898324966,42.82608790354947,1.4323846518993377,0.044432377877854506,1.5212494076550467,1.3435198961436288,-0.11014226755745149,0.43844566589649697
2010-05-25,1.340986344278548,1.3649829699159317,1.3071088095842345,1.3572193384170532,6804000,1.4155165553092957,1.4449052500724793,1.2648319858312607,45.81404473348319,1.4261385142803191,0.045828183006465364,1.51779488029325,1.3344821482673883,-0.08428527410159437,0.42336681993470554
2010-05-26,1.3805094927140062,1.4412068011707433,1.3748632255922797,1.412975549697876,9462000,1.410576045513153,1.4456392598152161,1.2662611925601959,58.72339780090078,1.4226448774337768,0.043900233894765966,1.5104453452233086,1.334844409644245,-0.04712062424788166,0.4526579850262407
2010-05-27,1.4376778628219058,1.5209601586548616,1.432031679630858,1.506138801574707,10657000,1.4167868971824646,1.4476860332489014,1.2682620835304261,67.28500170983835,1.4224331617355346,0.04346291542093426,1.5093589925774031,1.335507330893666,-0.002803488701751067,0.5089696244825295
2010-05-28,1.512490529308683,1.5167252503161626,1.432737233996715,1.457439661026001,7955000,1.4197511553764344,1.4486317729949951,1.269903028011322,49.1295706930939,1.4229271948337554,0.043818249765698716,1.5105636943651528,1.335290695302358,0.006825740415984383,0.4998362240122715
2010-06-01,1.458145253494053,1.4814360485550055,1.4355601891102503,1.4390891790390017,4561000,1.418833577632904,1.4490269994735718,1.2712581270933152,47.47657427076991,1.4203510761260987,0.04105711737336794,1.5024653108728345,1.3382368413793628,-0.03456458796579309,0.48981547081019355
2010-06-02,1.4355604061170322,1.4899057149887085,1.4355604061170322,1.4899057149887085,8618000,1.4261031031608582,1.4506785345077515,1.272849664092064,53.244540413394034,1.4240917086601257,0.04386486744125454,1.5118214435426347,1.3363619737776167,0.05286765412642147,0.4695853618317773
2010-06-03,1.4863770694112728,1.5527206583594546,1.4863770694112728,1.528723955154419,6463000,1.4376779437065124,1.4527111887931823,1.2747693914175033,59.523785946211426,1.4313965618610383,0.048514655206088664,1.5284258722732156,1.334367251448861,0.10566629721644905,0.46589879077858687
2010-06-04,1.5103737496048613,1.5131968416237462,1.4524996059956825,1.4687325954437256,3157000,1.4426890373229981,1.4543909573554992,1.276089203953743,54.19076809195414,1.4370781123638152,0.04568036505057932,1.5284388424649737,1.3457173822626567,0.08385423740980369,0.4845301271935496
2010-06-07,1.4736731952126594,1.4892002869976495,1.4503823892635936,1.465909481048584,7353000,1.4494645714759826,1.4559719109535216,1.2771055299043654,51.874060400746565,1.4423009037971497,0.04243500115500957,1.5271709061071688,1.3574309014871306,0.07672374926898096,0.4850580414364427
2010-06-08,1.4779075224309066,1.4891998886094104,1.4553224535308291,1.4884941577911377,11924000,1.4614628434181214,1.4576375484466553,1.2782806575298309,57.70990549942098,1.4435360193252564,0.04344100839377593,1.5304180361128084,1.3566540025377045,0.016875562334150107,0.4094856553655615
2010-06-09,1.4997870767745125,1.545662957155147,1.4793193633530313,1.487083077430725,8025000,1.4744492173194885,1.4588373851776124,1.279427552819252,58.064587174230525,1.444982886314392,0.0444239959538109,1.5338308782220138,1.3561348944067704,0.019845300120268305,0.40914402273943606
2010-06-10,1.5174311799260582,1.5506028813675905,1.5167252808962344,1.5386046171188354,10099000,1.4870121240615846,1.4608417987823485,1.2809449821710586,61.871554438855625,1.4487940847873688,0.049026404602427055,1.5468468939922229,1.3507412755825148,0.052123207170129415,0.42596887206529527
2010-06-11,1.517431071333453,1.551308501108902,1.512490451564337,1.5477796792984009,7929000,1.4911762118339538,1.462775638103485,1.2823847758769988,65.14288893988926,1.4539815545082093,0.053756485976183245,1.5614945264605757,1.346468582555843,0.0718471042491442,0.4221263053373063
2010-06-14,1.5633073141155946,1.5640132133430769,1.5040217070295874,1.5181373357772827,13409000,1.497245979309082,1.4642013311386108,1.2836763578653336,65.14293609532115,1.4584985673427582,0.055216180563223395,1.568930928469205,1.3480662062163113,0.06327247619023768,0.4267744770193746
2010-06-15,1.5350763503039773,1.6021256838188855,1.5223723493092072,1.5703654289245603,12082000,1.510373604297638,1.4670103549957276,1.285119684934616,69.92089611746255,1.464603590965271,0.06052043890679263,1.5856444687788562,1.3435627131516859,0.08430810391732524,0.4393466439238038
2010-06-16,1.5682481108832875,1.6578825245104636,1.556249840646618,1.6148298978805542,26923000,1.5228660225868225,1.4701158118247986,1.2866759377717971,69.27233327026862,1.4744845628738403,0.06804058744831855,1.6105657377704774,1.3384033879772033,0.13944254843556614,0.43599530178353024
2010-06-17,1.6437667096839783,1.6719979702208303,1.625416356680707,1.6480014324188232,20536000,1.534793770313263,1.4741670060157777,1.2884933269023895,65.29688643709237,1.4862358570098877,0.07661379438226269,1.639463445774413,1.3330082682453623,0.16633400540526044,0.4369147900583645
2010-06-18,1.64376661882932,1.6607053405608734,1.609889007094637,1.626121997833252,12720000,1.5505327105522155,1.4783170127868652,1.2903248322010041,69.30542743712893,1.4966108739376067,0.08090521726652884,1.6584213084706645,1.334800439404549,0.14626897678966877,0.44331062026377666
2010-06-21,1.650824301960372,1.6515300328970457,1.5795402609379057,1.6225930452346802,7111000,1.5662010669708253,1.4825234699249268,1.2921986854076386,71.73925454301924,1.5078328192234038,0.08208678566976645,1.6720063905629368,1.343659247883871,0.16052515196443018,0.43747017962232115
2010-06-22,1.6155351535367628,1.6261217901651484,1.5597783736973705,1.571070909500122,12008000,1.5744587421417235,1.4856853771209717,1.2938960909843444,59.59939290308773,1.5179607927799226,0.07628328753366628,1.6705273678472552,1.36539421771259,0.1480144523831466,0.44822797745142645
2010-06-23,1.5880097374000166,1.6021253660485135,1.5181373251084864,1.5908328294754028,11441000,1.5848337173461915,1.4890590143203735,1.2955829119682312,57.692343170420706,1.52964146733284,0.0677873667018962,1.6652162007366325,1.3940667339290476,0.17212655644209796,0.4447269562935421
2010-06-24,1.5985960459891395,1.60071323818373,1.4630858175160073,1.499080777168274,17771000,1.5808813333511353,1.4886214232444763,1.2968321442604065,53.48455887073021,1.53394672870636,0.06251725174070774,1.6589812321877755,1.4089122252249444,0.06093893662123806,0.48466887699324973
2010-06-25,1.5131963841031202,1.5576606168392126,1.4913170489610426,1.515313744544983,95883000,1.5776347398757935,1.4879297518730163,1.2983178144693375,55.5031032123642,1.5344054758548737,0.062335858923754775,1.6590771937023834,1.4097337580073641,0.006091698162668191,0.4263365971123867
2010-06-28,1.5202548988939713,1.5428399751995097,1.4482651154077095,1.5350762605667114,9663000,1.5793286323547364,1.4877462482452393,1.2999764037132264,55.221573707103595,1.538287305831909,0.059650194365028525,1.657587694561966,1.418986917101852,0.053269168952117196,0.40988503118719904
2010-06-29,1.501904638047972,1.5026103691411683,1.4369726658690671,1.480025291442871,13274000,1.5702946186065674,1.486433494091034,1.3014197313785554,49.2937878046529,1.5403341114521027,0.056696409319349654,1.653726930090802,1.4269412928134035,0.02844584824910279,0.4294214912279648
2010-06-30,1.4743783791547107,1.5040212579832062,1.4588511248594955,1.4863766431808472,13444000,1.5574492931365966,1.4845843243598937,1.3029759788513184,44.254647817997146,1.5401576578617096,0.056866851068929594,1.6538913599995688,1.4264239557238503,-0.0023686544540089116,0.41099225309562937
2010-07-01,1.504726991419479,1.520959976488934,1.4595570264865037,1.5110790729522705,11503000,1.5437570571899415,1.4839773464202881,1.3044687074422836,46.096103824160075,1.5392754137516023,0.05718952964014569,1.6536544730318936,1.424896354471311,-0.011542229153049477,0.40443354242723045
2010-07-02,1.5160195680278783,1.5308409237562672,1.5011982122994898,1.5223716497421265,5534000,1.5333820223808288,1.4840337944030761,1.3058767414093018,50.46870563259621,1.5419573664665223,0.05491993901380901,1.6517972444941402,1.4321174884389043,0.03652063994821031,0.37784556695014415
2010-07-06,1.5393108602751429,1.567542119262991,1.4644979903030295,1.472967267036438,10588000,1.5184194445610046,1.483158631324768,1.3073694705963135,39.15092300888037,1.542310255765915,0.054426027369850236,1.6511623105056155,1.4334582010262145,0.004814612415771746,0.3971681833396781
2010-07-07,1.4644976088703052,1.5308410165580968,1.446852992462704,1.52942955493927,9493000,1.5142553091049193,1.482989239692688,1.3092997831106186,40.734986750501875,1.5443570256233214,0.053047948204570435,1.6504529220324624,1.4382611292141805,0.027501214521982842,0.4164196421138511
2010-07-08,1.535781943692288,1.5527206644011424,1.5068447871984465,1.537899136543274,2914000,1.5089619398117065,1.484104380607605,1.31112775683403,37.378612909611796,1.546897828578949,0.051350138093493626,1.6495981047659363,1.4441975523919617,0.034171634311342736,0.41651165590073197
2010-07-09,1.5343703032223277,1.5534263849258425,1.5174315826271554,1.5534263849258425,3255000,1.5143965005874633,1.4855159425735474,1.3128075194358826,41.54350745800615,1.5476389169692992,0.051331101382568294,1.6503011197344357,1.4449767142041627,0.009633253171150713,0.3997797222900792
2010-07-12,1.5421338322919698,1.5795402643617509,1.513902575505083,1.5597784519195557,4995000,1.5188429713249207,1.4865040493011474,1.3144661086797713,42.740621081154984,1.548238855600357,0.05140290150593953,1.651044658612236,1.445433052588478,0.007752248450886512,0.3995129563532961
2010-07-13,1.5745992984365602,1.5880091915244736,1.5626010350368775,1.586597561836243,6589000,1.523995101451874,1.4892848205566407,1.3162270325422287,51.90304728772505,1.551661866903305,0.05157205286739328,1.6548059726380917,1.4485177611685185,0.045094883345259795,0.39639050187164226
2010-07-14,1.588009543481386,1.6134177056002947,1.5682475648237697,1.5731881856918335,5384000,1.5333113908767702,1.4909363532066344,1.3180479514598846,47.80314440572834,1.5518030047416687,0.05162976338299705,1.6550625315076628,1.4485434779756745,0.0017975158617737907,0.37948378028211305
2010-07-15,1.5703649740842185,1.6232986608191864,1.546368441226895,1.616946578025818,8355000,1.5463683843612672,1.4949734234809875,1.3199041593074798,66.66676516756984,1.551908838748932,0.05176774485366346,1.6554443284562588,1.448373349041605,0.0013107759201400615,0.378999552648897
2010-07-16,1.6014201902330374,1.6197705474915844,1.5513095733698317,1.5520153045654297,6599000,1.5504620075225832,1.4983611917495727,1.3216545033454894,54.561537659171265,1.5471095323562623,0.046579669541434054,1.6402688714391305,1.453950193273394,-0.05824395899493351,0.3969077648010113
