Date,Open,High,Low,Close,Volume
2000-01-03,14.00739885486679,14.00739885486679,13.343254943644656,13.614950180053711,10997000
2000-01-04,13.614952661930392,13.720611939794598,13.433822471306042,13.630046844482422,7308000
2000-01-05,13.630038166150827,13.871544933214407,13.539473128501983,13.750791549682617,9457400
2000-01-06,13.750798801581066,13.93192897240321,13.660233716169994,13.76589298248291,7129200
2000-01-07,13.97721174224414,14.671544075012207,13.97721174224414,14.671544075012207,11474000
2000-01-10,14.671545334754157,14.716827882083646,14.18853149657295,14.203625679016113,8723800
2000-01-11,14.520605661641167,14.792300985871458,14.520605661641167,14.686641693115234,9398000
2000-01-12,14.686641318042104,14.928148266745778,14.596076212278227,14.852677345275879,8389800
2000-01-13,14.837576379962995,14.837576379962995,14.59606954163196,14.62625789642334,6106000
2000-01-14,14.656448964574807,14.958332568376555,14.656448964574807,14.747014045715332,7513200
2000-01-18,14.747011456122765,15.697944641113281,14.747011456122765,15.697944641113281,18350800
2000-01-19,15.697945050352835,15.758321762084961,15.471532381357362,15.758321762084961,12813400
2000-01-20,15.758328443234062,15.924364470892657,15.728140074568861,15.909270286560059,11539800
2000-01-21,15.909265222282054,16.150772094726562,15.87907686322649,16.150772094726562,11385800
2000-01-24,16.120587288299735,16.120587288299735,15.35078396273486,15.66776180267334,11306000
2000-01-25,15.667763337238464,15.954552839557858,15.184749438595274,15.909270286560059,9718600
2000-01-26,15.818694259295732,15.818694259295732,15.154550607187897,15.230021476745605,23723800
2000-01-27,15.139467631067548,15.139467631067548,14.113063045910426,14.369664192199707,17550800
2000-01-28,14.369652640283043,14.384746813224515,13.750791549682617,13.750791549682617,10875200
2000-01-31,13.75079807285645,14.188529295812364,13.660232992244882,13.871551513671875,10734600
2000-02-01,13.871554015785136,14.097966758153772,13.599858724942772,14.037590026855469,8114600
2000-02-02,13.977210495265783,13.977210495265783,13.539479281051195,13.614950180053711,7164000
2000-02-03,13.614942496718324,13.705507524412681,13.297964899788075,13.343247413635254,9464400
2000-02-04,13.343257556491428,13.947024866739909,13.297975008222792,13.58476448059082,11501800
2000-02-07,13.58476733113383,13.916839421450437,13.418731285975529,13.735709190368652,7742800
2000-02-08,13.735695906675579,13.977202647891852,13.705507564023545,13.811166763305664,8261200
2000-02-09,13.811175525188446,13.947023153305054,13.70551625887553,13.76589298248291,7948600
2000-02-10,13.765892962505168,13.856458047784807,13.58476279194589,13.690422058105469,8031000
2000-02-11,13.509289126830643,13.509289126830643,13.252688104309836,13.418724060058594,7688600
2000-02-14,13.343253199553104,13.343253199553104,12.996087109519483,13.071557998657227,7134000
2000-02-15,13.07156002374343,13.464008708059053,12.860241501419633,13.448914527893066,7850800
