Date,Open,High,Low,Close,Volume
2000-01-03,33.41136328379313,33.593939039442276,32.16376228685732,32.8636360168457,5309000
2000-01-04,32.1333310546875,32.19418963623047,29.942422119140623,30.429290771484375,6234400
2000-01-05,30.185875077537133,30.23151904186809,28.542692361622816,29.318639755249023,7744200
2000-01-06,29.303414150556577,30.414083534248494,29.272984852373238,29.88157081604004,6586000
2000-01-07,29.33383194534867,30.900940187242295,29.075183012220595,30.80965232849121,6324800
2000-01-10,30.983661788502378,31.991012368818218,30.907347350599665,31.89943504333496,4610200
2000-01-11,32.23521857010691,32.265744345268,31.624703066885186,31.89943504333496,3945600
2000-01-12,31.960480181919543,32.87625325303472,31.86890287480803,32.14363479614258,4291600
2000-01-13,32.23517424658595,32.52516871187247,31.74676251557707,32.34201431274414,3319200
2000-01-14,33.028886992116384,33.60887668975983,32.58626327549375,33.532562255859375,3635800
2000-01-18,33.53253965466936,33.88358581400363,32.64729281808728,32.66255569458008,3460400
2000-01-19,32.8762540707441,33.50203235157071,32.845728300947684,33.13572311401367,3452200
2000-01-20,32.75414731693754,33.51729147623245,32.54046695233497,32.92203903198242,4481000
2000-01-21,32.90676338627654,32.90676338627654,32.113093768425706,32.3572998046875,3965000
2000-01-24,32.601526379585266,32.84573256969452,30.632613971829414,31.258392333984375,4191000
2000-01-25,31.197345654438337,32.08259323171692,31.01419098327725,31.60944366455078,4061400
2000-01-26,31.868904853024127,32.44889450073242,31.31944097624785,32.44889450073242,5503200
2000-01-27,32.23519301789431,33.39517155452308,32.05203851211082,32.99833679199219,3009900
2000-01-28,32.235223587503086,33.05941964513811,30.708934591882674,30.92261505126953,3565800
2000-01-31,31.01416660524764,32.3572998046875,30.525754532724058,32.3572998046875,2606800
2000-02-01,32.05206245183945,32.17416554689407,31.04471191763878,31.258392333984375,3177500
2000-02-02,31.136282995886628,32.84572598389609,30.586819178312158,31.807849884033203,3001000
2000-02-03,32.2352294921875,32.540487347227156,31.38050749807647,32.2352294921875,4021700
2000-02-04,32.05206242206548,32.174165517006685,31.28891807868297,32.08258819580078,2411100
2000-02-07,31.50259220760294,31.92995295460531,31.258386066458733,31.807849884033203,2611500
2000-02-08,32.72362549953197,33.547821291031376,32.4794193390877,33.120460510253906,2829000
2000-02-09,33.6088824995174,33.66993405719136,32.479428682549056,32.81521224975586,3247900
2000-02-10,32.845733799590924,33.21204309847111,32.14364097673721,32.63205337524414,2029600
2000-02-11,32.6625797186005,33.73098185892855,32.418373515096945,32.60152816772461,2970400
2000-02-14,32.96784834428267,33.08995148629853,32.11312635017164,32.2352294921875,1858800
2000-02-15,31.655209627687874,32.08257022053998,31.50258084452641,32.02151870727539,2999100
2000-02-16,32.02151870727539,32.448879300127494,31.380477817997235,32.02151870727539,2455100
2000-02-17,31.83838117546715,31.991010040162582,30.708927576720953,30.89208221435547,2658800
2000-02-18,30.892083171922334,31.380495554087116,29.3657944776574,29.915258407592773,3347800
2000-02-22,30.403668792938877,30.6173491961021,29.548947180285975,30.434194564819336,3025700
2000-02-23,30.312092784693032,32.84573196005005,30.098412372313526,32.11311340332031,3966300
2000-02-24,32.96783930575686,34.3109734996951,32.296272208787734,33.73098373413086,5636000
2000-02-25,33.76151728075604,34.76886815802995,33.0899500292401,34.12782669067383,4249800
2000-02-28,33.456261942380166,34.066777671255714,33.212055650829946,33.79204559326172,3657500
2000-02-29,33.669923648648066,34.40254211425781,33.27308864644279,34.40254211425781,3836300
2000-03-01,35.104637209363155,36.87513195557452,34.92148258044474,36.753028869628906,4900700
2000-03-02,36.50882603236607,37.729857003348215,36.17304251534598,37.394073486328125,3321500
2000-03-03,38.21826094798244,38.6761474609375,37.05828178182962,38.6761474609375,3503000
2000-03-06,38.737199131819715,39.65297216094074,38.70667336418234,39.500343322753906,2856400
2000-03-07,39.683496804884925,40.23296060679871,39.13403300297113,39.56139373779297,4255700
2000-03-08,39.530878489530544,39.56140426442593,38.035115519656415,38.58457946777344,3068100
2000-03-09,38.95087996773098,40.72137451171875,38.58457075173351,40.72137451171875,2876600
2000-03-10,41.20979185228224,43.83500822213133,40.996111450085216,42.308719635009766,4306600
2000-03-13,40.53822396018288,41.82030634446578,39.37824466011741,40.29401779174805,2818300
2000-03-14,40.049819671893324,41.48453119977365,38.24879881774569,39.0424690246582,2935800
2000-03-15,39.286661982536316,39.37823928319491,37.97405400642982,38.09615707397461,4110900
2000-03-16,37.36354064941406,39.56139598173254,36.02040683521944,39.439292907714844,5975900
2000-03-17,40.20243670467586,43.43816813269078,40.08033363192058,43.40764236450195,5726800
2000-03-20,43.95710146435651,44.87287441153061,42.736070868124386,42.8276481628418,4139200
2000-03-21,41.789778273234994,43.46869558881419,40.72137634513914,43.31606674194336,6144000
2000-03-22,43.957119612909516,44.415006275543995,43.682387615328835,44.02580261230469,4404400
2000-03-23,44.10975024693874,46.399183650759085,42.12557463029444,46.27708053588867,7123900
2000-03-24,45.60552624666994,47.559176634746834,45.60552624666994,46.7960319519043,4861600
2000-03-27,46.09389538235134,46.09389538235134,43.65183469984267,43.95709228515625,3073500
2000-03-28,42.491865764964714,43.773947921666235,42.278185405514456,42.98027801513672,4902000
