Ticker,year,Return[%],Sharpe,MaxDD[%],Trades,SelMetric
AMZN,2000,,,,,Sharpe
AMZN,2001,-61.706585121447745,-1.3483602837004582,-72.705870210965,1.0,Sharpe
AMZN,2002,75.99143797279241,0.7659637543036217,-23.7577625252799,1.0,Sharpe
AMZN,2003,109.25648218142032,1.265564076184927,-20.579748124298302,1.0,Sharpe
AMZN,2004,-11.260175183984048,-0.3900029894081114,-38.45950368194128,1.0,Sharpe
AMZN,2005,7.222383784360882,0.3170465024742146,-17.003523503012218,0.0,Sharpe
AMZN,2006,35.51069109959602,1.182217355963206,-11.265907988824308,0.0,Sharpe
AMZN,2007,107.15234170043233,0.9767067676338864,-23.625289890474722,1.0,Sharpe
AMZN,2008,-47.629324962434765,-1.2835228885758558,-60.230523281157375,1.0,Sharpe
AMZN,2009,176.12015292792321,1.2917912822431776,-12.857200130387925,1.0,Sharpe
AMZN,2010,30.98550843711377,0.8302525716829032,-20.677413077149588,1.0,Sharpe
AMZN,2011,-8.706387238960197,-0.24628723657612656,-29.82061524367299,1.0,Sharpe
AMZN,2012,30.110454531249996,0.7500936008282102,-15.694588290137911,1.0,Sharpe
AMZN,2013,39.01578056639672,1.6143533698467984,-7.076617919440665,0.0,Sharpe
AMZN,2014,-6.207364873123152,-0.39869601395650384,-17.102021440947148,1.0,Sharpe
AMZN,2015,76.51328354496,1.396301039291038,-16.11222430412359,1.0,Sharpe
AMZN,2016,20.424458424758903,0.6373388237768315,-24.095789134699707,1.0,Sharpe
AMZN,2017,42.17084307544706,1.5201950006268885,-7.906342985030013,1.0,Sharpe
AMZN,2018,2.363739136962904,0.06500203165151293,-34.032418450696554,1.0,Sharpe
AMZN,2019,14.22033539794922,0.5693617800854223,-15.537894060675484,0.0,Sharpe
AMZN,2020,75.05763186904908,1.0816339068577925,-22.71022207867167,2.0,Sharpe
AMZN,2021,5.48675765167236,0.2157579617978141,-14.513637958692104,0.0,Sharpe
AMZN,2022,-27.522610125808693,-1.263584478977128,-39.6008775876462,2.0,Sharpe
AMZN,2023,49.73393778503418,1.0498947046076492,-19.497232977492708,0.0,Sharpe
AMZN,2024,51.64464559020997,1.4278460232786756,-8.090269760559599,1.0,Sharpe
AXP,2000,,,,,Sharpe
AXP,2001,0.0,,-0.0,0.0,Sharpe
AXP,2002,-8.114470435121584,-0.22957678093847428,-43.09241076780707,1.0,Sharpe
AXP,2003,29.98593124025443,0.891745627899169,-18.283618527321256,0.0,Sharpe
AXP,2004,13.638307270611058,1.6345801640793851,-3.9684964083521956,0.0,Sharpe
AXP,2005,9.795535329120103,0.6888726016901,-9.18500934173293,0.0,Sharpe
AXP,2006,14.570863744092513,1.5133582184604382,-2.4911517479235368,0.0,Sharpe
AXP,2007,-14.606442457058838,-0.5773974836622006,-22.275440208099383,1.0,Sharpe
AXP,2008,-55.44133077343613,-1.642651190006461,-65.87760060528682,1.0,Sharpe
AXP,2009,118.35757126719403,0.8064207237946021,-31.336754098952248,2.0,Sharpe
AXP,2010,11.411606399977682,0.3212346397719072,-21.462140038867304,1.0,Sharpe
AXP,2011,5.999759529039711,0.18274121465364626,-20.129137765827355,0.0,Sharpe
AXP,2012,18.691529694273466,0.8014725850637052,-12.44566825770599,1.0,Sharpe
AXP,2013,49.2197841394331,1.8629183383043768,-8.86209080209267,1.0,Sharpe
AXP,2014,0.0,,-0.0,0.0,Sharpe
AXP,2015,-11.697969144544095,-0.8312362759266646,-16.17296515312733,1.0,Sharpe
AXP,2016,12.537919714123671,0.45907784617357394,-21.17962407818895,1.0,Sharpe
AXP,2017,19.938572921803495,1.382541770098939,-7.386241865627364,1.0,Sharpe
AXP,2018,-2.551712758378708,-0.1579447694745927,-20.67066428825828,0.0,Sharpe
AXP,2019,27.647953377683027,1.3155151457441616,-12.217124983110928,0.0,Sharpe
AXP,2020,27.90158326818906,0.7435387661090456,-14.669885290955353,0.0,Sharpe
AXP,2021,31.153793954376287,0.8559380681374932,-19.72808543353295,0.0,Sharpe
AXP,2022,-5.6203286911057155,-0.3056534334066461,-16.88155846120648,0.0,Sharpe
AXP,2023,0.0,,-0.0,0.0,Sharpe
AXP,2024,53.82296928315468,1.671505500249441,-6.4115390618064705,1.0,Sharpe
BA,2000,,,,,Sharpe
BA,2001,-43.1778916805027,-1.7739178300397807,-56.52156960676589,1.0,Sharpe
BA,2002,-19.825062772188577,-0.6133562937204678,-42.50235256944155,1.0,Sharpe
BA,2003,24.212271764053874,1.1430335330305426,-12.012489632433764,0.0,Sharpe
BA,2004,4.978298075772181,0.33110145990977763,-11.198965495326474,0.0,Sharpe
BA,2005,37.294728325253836,1.2689175775015333,-7.914841251854776,0.0,Sharpe
BA,2006,37.07889655400326,1.3453314242438423,-13.563941358925591,1.0,Sharpe
BA,2007,1.3392137600319074,0.0649926873943223,-18.60176748653638,1.0,Sharpe
BA,2008,0.0,,-0.0,0.0,Sharpe
BA,2009,23.857468495947067,0.5055886064490255,-34.27346929552374,1.0,Sharpe
BA,2010,9.957832491004009,0.34239905489482336,-19.978100987111837,1.0,Sharpe
BA,2011,26.370928496058948,0.8152121772826868,-13.75626630906045,1.0,Sharpe
BA,2012,3.365953772283592,0.3260815251594684,-6.1029030180107195,0.0,Sharpe
BA,2013,82.48265928626482,2.5311946370903824,-4.944629345239204,1.0,Sharpe
BA,2014,-4.629922962571072,-0.35484482972423015,-13.871983510908048,1.0,Sharpe
BA,2015,16.06919004742127,0.6754203718582356,-18.802749281388575,1.0,Sharpe
BA,2016,14.663853966758762,0.5543577905219098,-17.01224599007436,1.0,Sharpe
BA,2017,47.70519124009627,2.5509895076165323,-4.462809598189721,1.0,Sharpe
BA,2018,-5.435377302176385,-0.2662243903488891,-24.406722461226714,1.0,Sharpe
BA,2019,-1.8835054615027182,-0.11151941808224018,-15.18107014556499,0.0,Sharpe
BA,2020,23.197178915405274,0.5586021622115912,-19.615227507794174,0.0,Sharpe
BA,2021,-2.3322465307617315,-0.06611284769418171,-29.92610558620451,1.0,Sharpe
BA,2022,11.78560318603517,0.4131814982943396,-28.472198937988292,0.0,Sharpe
BA,2023,0.0,,-0.0,0.0,Sharpe
BA,2024,-0.21097829101561727,-0.008560592974273442,-27.288144170315476,0.0,Sharpe
BAC,2000,,,,,Sharpe
BAC,2001,39.883696339245,0.8647426214305096,-20.820581968184136,0.0,Sharpe
BAC,2002,7.519954573394625,0.22732262615419374,-34.98135930746188,1.0,Sharpe
BAC,2003,16.973082018013375,0.7269189909013637,-11.878229331699064,0.0,Sharpe
BAC,2004,15.835051040127857,1.1226450982770912,-5.821217766129383,1.0,Sharpe
BAC,2005,7.662135235431397,0.9433794594194995,-4.825184565604356,0.0,Sharpe
BAC,2006,12.217625156066388,1.0613052507441532,-7.206704720900836,1.0,Sharpe
BAC,2007,-11.90574986951573,-0.6931663862109838,-20.48259467195843,1.0,Sharpe
BAC,2008,-27.035344434074066,-0.33176917718657073,-70.49033158169914,1.0,Sharpe
BAC,2009,105.12821586134964,0.5747583379761039,-40.814604403583964,2.0,Sharpe
BAC,2010,-5.287359735766258,-0.1610673497041695,-33.43161278953139,2.0,Sharpe
BAC,2011,-32.476255630829876,-1.2686015070132133,-38.69238341958214,1.0,Sharpe
BAC,2012,55.292009613912704,1.0940863782673718,-31.21313059808942,1.0,Sharpe
BAC,2013,31.432465879781397,1.0220005052764993,-10.99620857296868,0.0,Sharpe
BAC,2014,17.65469614050855,1.2107985142727964,-8.843272888577204,0.0,Sharpe
BAC,2015,0.0,,-0.0,0.0,Sharpe
BAC,2016,28.400510071265362,0.7815574974961328,-30.04742379564519,1.0,Sharpe
BAC,2017,23.62637242747187,1.63801958860316,-5.8390596074497925,0.0,Sharpe
BAC,2018,-15.099649480443986,-1.102244395964456,-24.101016914179553,1.0,Sharpe
BAC,2019,47.124116917250504,1.6142503791104543,-13.53383323770384,1.0,Sharpe
BAC,2020,29.155796357214186,0.9040712755704464,-12.983737123409044,0.0,Sharpe
BAC,2021,37.92866715497925,1.2155169484972506,-10.369619974686096,1.0,Sharpe
BAC,2022,-2.185046540174644,-0.11846858965430455,-16.94699392259087,0.0,Sharpe
BAC,2023,20.91781904851561,0.9577046892646793,-21.31630882040605,1.0,Sharpe
BAC,2024,48.47215861942472,1.584094458115902,-8.680728896200051,1.0,Sharpe
BLK,2000,,,,,Sharpe
BLK,2001,4.117819199371334,0.17461587939754536,-13.856281862495411,0.0,Sharpe
BLK,2002,-11.2483578141601,-0.42577352212108166,-31.5070298248147,1.0,Sharpe
BLK,2003,21.622766568978605,0.9480817469291193,-6.425642677378873,1.0,Sharpe
BLK,2004,17.994183282847754,0.7350586838244114,-11.047742702003504,1.0,Sharpe
BLK,2005,31.638847973794128,1.5559047511311748,-6.812007136104881,1.0,Sharpe
BLK,2006,24.70366414805416,0.8069982354734302,-17.453373095302982,1.0,Sharpe
BLK,2007,37.31823314618069,1.3905621731989521,-10.848117919624967,1.0,Sharpe
BLK,2008,-23.526837656270036,-0.4305293010152035,-56.93820666401079,1.0,Sharpe
BLK,2009,47.73261108926054,1.0626194515218395,-13.519608683078332,0.0,Sharpe
BLK,2010,13.80715687565542,0.8964540803139728,-9.013095003509031,0.0,Sharpe
BLK,2011,16.899892205946234,0.44365102750087054,-15.716279002289102,1.0,Sharpe
BLK,2012,14.898256857100915,0.8638942932088343,-15.569947768333769,1.0,Sharpe
BLK,2013,44.64252725826907,1.3948084001810013,-15.207670750785883,1.0,Sharpe
BLK,2014,9.642245757252239,0.6696800500760021,-9.893753847847265,1.0,Sharpe
BLK,2015,16.753913689095626,0.7569286588239984,-11.453569857460899,1.0,Sharpe
BLK,2016,21.00185566380238,0.8048883133691229,-9.291812134914956,1.0,Sharpe
BLK,2017,22.904062175410417,1.595061333913659,-5.24046420751636,2.0,Sharpe
BLK,2018,-22.420931648248924,-1.4385169431429883,-32.830666996031056,1.0,Sharpe
BLK,2019,36.462896793417585,1.6077061821222762,-14.052624160926142,1.0,Sharpe
BLK,2020,50.69986596126142,2.001449242899398,-8.668776048575799,1.0,Sharpe
BLK,2021,40.23304701825509,1.3390228785351932,-11.443878553441644,1.0,Sharpe
BLK,2022,41.04584141705829,1.1636186094375829,-14.696031983302793,1.0,Sharpe
BLK,2023,28.247887311489865,1.5119558840941885,-13.287839597701245,1.0,Sharpe
BLK,2024,9.562241059391727,0.6538895385693502,-11.047246315740466,1.0,Sharpe
CAT,2000,,,,,Sharpe
CAT,2001,19.502225438799943,0.7278935904185366,-13.187995843275967,1.0,Sharpe
CAT,2002,8.613876631737476,0.3177842523210013,-20.402662475251653,2.0,Sharpe
CAT,2003,47.59612202140268,1.855021289484901,-7.337149495242434,2.0,Sharpe
CAT,2004,18.636016527886824,0.9660317357041294,-15.532060885645071,2.0,Sharpe
CAT,2005,16.899593572400555,0.8133202197551539,-11.111498968865218,2.0,Sharpe
CAT,2006,2.179947568361276,0.10126251111580115,-25.947174412183216,3.0,Sharpe
CAT,2007,10.022446603919125,0.453801185434696,-19.632934997508865,2.0,Sharpe
CAT,2008,3.5825717723098207,0.08671249688960457,-37.69772860616977,3.0,Sharpe
CAT,2009,46.36055440262364,1.1209743362278863,-14.207005940300753,1.0,Sharpe
CAT,2010,27.876802873973467,0.8749243877014639,-20.235682664614863,3.0,Sharpe
CAT,2011,-6.7934279606808925,-0.23269803360398666,-30.34367634422851,2.0,Sharpe
CAT,2012,2.471131443769791,0.11762378713380606,-23.982468301546845,2.0,Sharpe
CAT,2013,-0.514875934043248,-0.056328178998158646,-11.778043250620184,3.0,Sharpe
CAT,2014,15.71244062750613,0.764369427431895,-16.02686234903907,1.0,Sharpe
CAT,2015,-12.516528323828533,-0.896375777218564,-20.67528991862759,1.0,Sharpe
CAT,2016,35.911961669715275,1.112752628029058,-11.075490399673061,2.0,Sharpe
CAT,2017,34.41508146711308,1.8072457792383008,-7.6759685680219185,3.0,Sharpe
CAT,2018,-15.92106260994773,-0.7807464891936579,-31.875987010908435,1.0,Sharpe
CAT,2019,24.677049592423536,0.9204466266336273,-12.194951063354576,2.0,Sharpe
CAT,2020,15.059473682691603,0.733668188212813,-12.63009838855178,1.0,Sharpe
CAT,2021,16.72233512715133,0.6565301847676285,-15.942316281943736,2.0,Sharpe
CAT,2022,21.144273456256016,0.8955703730857966,-15.353052385818188,2.0,Sharpe
CAT,2023,31.96750819858309,1.3225267251156558,-15.183256244950282,1.0,Sharpe
CAT,2024,27.342250405551095,0.9994885181947186,-13.353047884887925,1.0,Sharpe
CMCSA,2000,,,,,Sharpe
CMCSA,2001,9.806616163713787,0.5867204185347986,-12.748155774569502,0.0,Sharpe
CMCSA,2002,0.3683388042636216,0.010075787033577557,-25.893773622494187,0.0,Sharpe
CMCSA,2003,22.77261479422026,0.5625956013782645,-13.802922688840125,1.0,Sharpe
CMCSA,2004,18.73708342648464,1.650063937261838,-6.482639466343287,0.0,Sharpe
CMCSA,2005,-17.435665111180494,-1.2571288866216084,-22.62035209797746,2.0,Sharpe
CMCSA,2006,35.24869633727667,1.5928500181354555,-7.663587325094956,2.0,Sharpe
CMCSA,2007,-30.787859763075065,-1.750183927260203,-39.233050765585965,1.0,Sharpe
CMCSA,2008,-6.259976388265423,-0.10552531249833996,-42.07197064400855,2.0,Sharpe
CMCSA,2009,12.173278772430185,0.4879899418139654,-18.73852529352473,4.0,Sharpe
CMCSA,2010,30.316689528152434,1.0088987329773524,-17.75042947420513,1.0,Sharpe
CMCSA,2011,18.67339297134649,0.6674776902277918,-15.31231770114867,1.0,Sharpe
CMCSA,2012,29.261488355820873,1.5797669302274238,-6.567179814315294,1.0,Sharpe
CMCSA,2013,17.62309278863184,0.9650707523952263,-13.704762676830462,2.0,Sharpe
CMCSA,2014,10.742319881221775,0.7238218727717615,-13.001204485232808,1.0,Sharpe
CMCSA,2015,23.26115989937145,1.0391916564542172,-10.552816207949522,2.0,Sharpe
CMCSA,2016,25.424012224014298,1.2112672932098154,-10.999938995365532,2.0,Sharpe
CMCSA,2017,24.005383859981265,1.091142100646529,-8.906666502467619,2.0,Sharpe
CMCSA,2018,-2.4643025450117966,-0.14932820128768357,-16.0763593778242,0.0,Sharpe
CMCSA,2019,32.43931385131327,1.3519037334614834,-10.006617940711282,1.0,Sharpe
CMCSA,2020,24.606570237780907,1.2299856595188212,-10.996357161011938,1.0,Sharpe
CMCSA,2021,-1.0083214613462042,-0.04180038600906561,-22.30629907974181,2.0,Sharpe
CMCSA,2022,2.438141367070348,0.10569782366285052,-21.075059182347587,1.0,Sharpe
CMCSA,2023,10.77458249975698,0.5998221313791996,-16.320757036446953,1.0,Sharpe
CMCSA,2024,-3.278041488181861,-0.2129256991915097,-17.144587936370193,0.0,Sharpe
COP,2000,,,,,Sharpe
COP,2001,8.747029769442124,0.4478657083512545,-10.754853734680204,0.0,Sharpe
COP,2002,-6.416147509646744,-0.3220523931893127,-19.982447593455888,1.0,Sharpe
COP,2003,27.688377097406082,1.3397168018354202,-9.196902712952038,1.0,Sharpe
COP,2004,24.349496433741187,1.098684548702597,-7.70759488510262,2.0,Sharpe
COP,2005,17.004732922162965,0.5310535034605538,-18.71088006323034,1.0,Sharpe
COP,2006,29.28004394847854,1.03117267995076,-17.741514515680336,2.0,Sharpe
COP,2007,21.791151592517544,0.7279501134309241,-14.778411354265508,1.0,Sharpe
COP,2008,-43.01234882159955,-1.1652388982188429,-55.53514607096158,2.0,Sharpe
COP,2009,7.597317546890681,0.3621105285138104,-15.633412653920242,1.0,Sharpe
COP,2010,19.423262063397086,0.8306100456193346,-16.105672577187757,1.0,Sharpe
COP,2011,26.207909105211186,0.9440832182967855,-14.698864101489573,2.0,Sharpe
COP,2012,6.928328106537811,0.5043084228517996,-9.563556906195103,1.0,Sharpe
COP,2013,6.534712011271386,0.46977602204501706,-7.089100353878964,1.0,Sharpe
COP,2014,-2.344439264645898,-0.11457503222045731,-28.083399230817086,1.0,Sharpe
COP,2015,-6.208654441223625,-0.2548655541809395,-20.468363613728503,1.0,Sharpe
COP,2016,20.680624675627985,0.40431441972945376,-30.291114263394903,1.0,Sharpe
COP,2017,15.160440697713693,1.3150309757162981,-8.39019408531122,0.0,Sharpe
COP,2018,-11.297184529990808,-0.6000085439950241,-28.276648142125683,1.0,Sharpe
COP,2019,7.861521121920415,0.37107436293677737,-22.180082627805497,1.0,Sharpe
COP,2020,5.879428400263605,0.13992817697167442,-34.273065507921544,1.0,Sharpe
COP,2021,46.8101277052158,1.0190675853209634,-18.66994650377275,2.0,Sharpe
COP,2022,57.06667945592071,1.0189009441804413,-18.108723331584788,1.0,Sharpe
COP,2023,0.3522406161554318,0.02321838931133059,-12.24080141348688,0.0,Sharpe
COP,2024,-6.838647741702153,-0.37530774968968517,-21.818043762787898,1.0,Sharpe
CRM,2000,,,,,Sharpe
CRM,2001,,,,,Sharpe
CRM,2002,,,,,Sharpe
CRM,2003,,,,,Sharpe
CRM,2004,,,,,Sharpe
CRM,2005,23.6763056446259,0.8473729679573156,-23.906905248223886,1.0,Sharpe
CRM,2006,7.000764504321396,0.33542879444900586,-18.060975575875226,0.0,Sharpe
CRM,2007,47.41973111708985,0.8650850107275819,-16.759227786645315,2.0,Sharpe
CRM,2008,-0.40872844178427836,-0.006417368239187846,-41.98106143368132,2.0,Sharpe
CRM,2009,59.454313164064445,1.2316837890742465,-19.481143660645305,1.0,Sharpe
CRM,2010,43.29107336551937,0.7597019229156933,-16.749677220176306,3.0,Sharpe
CRM,2011,-21.353527070967186,-0.8212285209610711,-29.53875021642114,3.0,Sharpe
CRM,2012,62.934526527368526,1.3749029741904732,-16.148402673847983,2.0,Sharpe
CRM,2013,29.52943989259731,0.8895517673399959,-15.611482064489246,2.0,Sharpe
CRM,2014,20.038056200030894,0.642683239190353,-16.591763967232843,4.0,Sharpe
CRM,2015,25.581208400368343,0.7433291140773858,-9.309829404289916,1.0,Sharpe
CRM,2016,2.5608858106030854,0.14502057979033714,-12.378721009541172,1.0,Sharpe
CRM,2017,32.836259718197,1.9022248465094445,-8.208113937478679,3.0,Sharpe
CRM,2018,14.12811807791819,0.3687292535013148,-24.7331360228872,1.0,Sharpe
CRM,2019,40.104581534056436,1.5333586835609598,-8.049215008803156,3.0,Sharpe
CRM,2020,16.70897231929359,0.38539375481677984,-21.687873771358458,2.0,Sharpe
CRM,2021,-7.2826761038945005,-0.34487412565803577,-20.996577069938247,4.0,Sharpe
CRM,2022,-22.952978679164428,-1.064667241284328,-34.09121327826943,2.0,Sharpe
CRM,2023,98.73320726292147,1.8435338587982786,-12.943004318495731,2.0,Sharpe
CRM,2024,26.13631092691341,0.8980154557492213,-15.088927032713894,1.0,Sharpe
CSCO,2000,,,,,Sharpe
CSCO,2001,37.75023395611912,0.6016418868690768,-20.456897289725607,1.0,Sharpe
CSCO,2002,-3.8406214398709198,-0.08909758335624791,-41.79110256792987,1.0,Sharpe
CSCO,2003,11.88587713553523,0.4907672158056688,-13.788095108451204,1.0,Sharpe
CSCO,2004,-12.016574832098941,-0.6032613435525805,-26.23417356494395,1.0,Sharpe
CSCO,2005,-6.992067192240501,-0.49904697809622894,-19.616673319468557,1.0,Sharpe
CSCO,2006,27.587794138477367,1.0943457268085905,-8.738107985391109,1.0,Sharpe
CSCO,2007,-5.744317686414034,-0.30063445523406024,-20.856710468794404,1.0,Sharpe
CSCO,2008,0.0,,-0.0,0.0,Sharpe
CSCO,2009,14.800364781301997,0.40086358937577826,-20.055519218962946,2.0,Sharpe
CSCO,2010,-11.043868842962656,-0.4638219957947516,-25.545777573379556,2.0,Sharpe
CSCO,2011,10.225763114579694,0.4969259616878722,-8.937081383853085,0.0,Sharpe
CSCO,2012,5.194164180872722,0.3328814789688949,-19.971000514057526,2.0,Sharpe
CSCO,2013,-7.5897000756046324,-0.3917911406071519,-22.694101013824675,2.0,Sharpe
CSCO,2014,27.244042200405655,1.302402074591664,-13.619953273968433,2.0,Sharpe
